shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH4, 43.617270000000005, 7.070720000000001, 39, 
shape-SH4, 43.61728, 7.0709100000000005, 40, 
shape-SH4, 43.617250000000006, 7.071600000000001, 41, 
shape-SH4, 43.617180000000005, 7.072010000000001, 42, 
shape-SH4, 43.61704, 7.0724800000000005, 43, 
shape-SH4, 43.61694000000001, 7.072920000000001, 44, 
shape-SH4, 43.616960000000006, 7.073250000000001, 45, 
shape-SH4, 43.61697, 7.073440000000001, 46, 
shape-SH4, 43.6169, 7.073620000000001, 47, 
shape-SH4, 43.61688, 7.0736300000000005, 48, 
shape-SH4, 43.616820000000004, 7.073690000000001, 49, 
shape-SH4, 43.61677, 7.073790000000001, 50, 
shape-SH4, 43.61672, 7.07392, 51, 
shape-SH4, 43.61668, 7.07408, 52, 
shape-SH4, 43.616670000000006, 7.074230000000001, 53, 
shape-SH4, 43.616670000000006, 7.074300000000001, 54, 
shape-SH4, 43.616580000000006, 7.07443, 55, 
shape-SH4, 43.616200000000006, 7.074580000000001, 56, 
shape-SH4, 43.61594, 7.074660000000001, 57, 
shape-SH4, 43.615880000000004, 7.0746400000000005, 58, 
shape-SH4, 43.615840000000006, 7.074590000000001, 59, 
shape-SH4, 43.61578, 7.0746, 60, 
shape-SH4, 43.615750000000006, 7.074650000000001, 61, 
shape-SH4, 43.615750000000006, 7.0747100000000005, 62, 
shape-SH4, 43.615770000000005, 7.074770000000001, 63, 
shape-SH4, 43.61585, 7.074800000000001, 64, 
shape-SH4, 43.615970000000004, 7.0747800000000005, 65, 
shape-SH4, 43.616510000000005, 7.0745700000000005, 66, 
shape-SH4, 43.61657, 7.07455, 67, 
shape-SH4, 43.616620000000005, 7.07455, 68, 
shape-SH4, 43.6167, 7.0745700000000005, 69, 
shape-SH4, 43.616710000000005, 7.0746, 70, 
shape-SH4, 43.61674, 7.074660000000001, 71, 
shape-SH4, 43.61685000000001, 7.07476, 72, 
shape-SH4, 43.616960000000006, 7.074790000000001, 73, 
shape-SH4, 43.61708, 7.074750000000001, 74, 
shape-SH4, 43.617180000000005, 7.074660000000001, 75, 
shape-SH4, 43.61724, 7.07453, 76, 
shape-SH4, 43.617340000000006, 7.07448, 77, 
shape-SH4, 43.61742, 7.074470000000001, 78, 
shape-SH4, 43.61779000000001, 7.0745700000000005, 79, 
shape-SH4, 43.618170000000006, 7.074720000000001, 80, 
shape-SH4, 43.618750000000006, 7.074940000000001, 81, 
shape-SH4, 43.619020000000006, 7.075, 82, 
shape-SH4, 43.61932, 7.075030000000001, 83, 
shape-SH4, 43.6197, 7.075030000000001, 84, 
shape-SH4, 43.61994000000001, 7.074990000000001, 85, 
shape-SH4, 43.62024, 7.0749200000000005, 86, 
shape-SH4, 43.620540000000005, 7.07483, 87, 
shape-SH4, 43.62066, 7.0747800000000005, 88, 
shape-SH4, 43.62106000000001, 7.07455, 89, 
shape-SH4, 43.62142, 7.074260000000001, 90, 
shape-SH4, 43.62173000000001, 7.073970000000001, 91, 
shape-SH4, 43.622040000000005, 7.073620000000001, 92, 
shape-SH4, 43.62225, 7.073290000000001, 93, 
shape-SH4, 43.62247000000001, 7.07291, 94, 
shape-SH4, 43.622640000000004, 7.07253, 95, 
shape-SH4, 43.62279, 7.072140000000001, 96, 
shape-SH4, 43.622910000000005, 7.07174, 97, 
shape-SH4, 43.62299, 7.071400000000001, 98, 
shape-SH5, 43.622130000000006, 7.0753900000000005, 0, 
shape-SH5, 43.622130000000006, 7.07528, 1, 
shape-SH5, 43.621970000000005, 7.075, 2, 
shape-SH5, 43.621790000000004, 7.074700000000001, 3, 
shape-SH5, 43.62174, 7.074630000000001, 4, 
shape-SH5, 43.62167, 7.074580000000001, 5, 
shape-SH5, 43.621610000000004, 7.074560000000001, 6, 
shape-SH5, 43.621550000000006, 7.0745700000000005, 7, 
shape-SH5, 43.62138, 7.074680000000001, 8, 
shape-SH5, 43.621120000000005, 7.074870000000001, 9, 
shape-SH5, 43.62086, 7.075, 10, 
shape-SH5, 43.6208, 7.07502, 11, 
shape-SH5, 43.620760000000004, 7.075010000000001, 12, 
shape-SH5, 43.62071, 7.07502, 13, 
shape-SH5, 43.62066, 7.075010000000001, 14, 
shape-SH5, 43.6206, 7.074980000000001, 15, 
shape-SH5, 43.620560000000005, 7.0749200000000005, 16, 
shape-SH5, 43.620540000000005, 7.07483, 17, 
shape-SH5, 43.62024, 7.0749200000000005, 18, 
shape-SH5, 43.61994000000001, 7.074990000000001, 19, 
shape-SH5, 43.6197, 7.075030000000001, 20, 
shape-SH5, 43.61932, 7.075030000000001, 21, 
shape-SH5, 43.619020000000006, 7.075, 22, 
shape-SH5, 43.618750000000006, 7.074940000000001, 23, 
shape-SH5, 43.618460000000006, 7.074840000000001, 24, 
shape-SH5, 43.61779000000001, 7.0745700000000005, 25, 
shape-SH5, 43.61753, 7.074490000000001, 26, 
shape-SH5, 43.61742, 7.07441, 27, 
shape-SH5, 43.617360000000005, 7.07432, 28, 
shape-SH5, 43.61732000000001, 7.07422, 29, 
shape-SH5, 43.61733, 7.074110000000001, 30, 
shape-SH5, 43.61733, 7.07401, 31, 
shape-SH5, 43.61731, 7.07385, 32, 
shape-SH5, 43.617250000000006, 7.07373, 33, 
shape-SH5, 43.61719, 7.073650000000001, 34, 
shape-SH5, 43.61715, 7.07361, 35, 
shape-SH5, 43.61703000000001, 7.073580000000001, 36, 
shape-SH5, 43.6169, 7.073620000000001, 37, 
shape-SH5, 43.61686, 7.073650000000001, 38, 
shape-SH5, 43.616800000000005, 7.07373, 39, 
shape-SH5, 43.61674, 7.07385, 40, 
shape-SH5, 43.616670000000006, 7.07415, 41, 
shape-SH5, 43.616670000000006, 7.074300000000001, 42, 
shape-SH5, 43.616580000000006, 7.07443, 43, 
shape-SH5, 43.616200000000006, 7.074580000000001, 44, 
shape-SH5, 43.61591000000001, 7.074660000000001, 45, 
shape-SH5, 43.615860000000005, 7.074610000000001, 46, 
shape-SH5, 43.615840000000006, 7.074590000000001, 47, 
shape-SH5, 43.61581, 7.074590000000001, 48, 
shape-SH5, 43.61578, 7.0746, 49, 
shape-SH5, 43.61576, 7.074630000000001, 50, 
shape-SH5, 43.615750000000006, 7.074680000000001, 51, 
shape-SH5, 43.615750000000006, 7.07474, 52, 
shape-SH5, 43.6158, 7.074790000000001, 53, 
shape-SH5, 43.61585, 7.074800000000001, 54, 
shape-SH5, 43.615970000000004, 7.0747800000000005, 55, 
shape-SH5, 43.61657, 7.07455, 56, 
shape-SH5, 43.616620000000005, 7.07455, 57, 
shape-SH5, 43.6167, 7.0745700000000005, 58, 
shape-SH5, 43.616710000000005, 7.0746, 59, 
shape-SH5, 43.61674, 7.074660000000001, 60, 
shape-SH5, 43.61681, 7.074730000000001, 61, 
shape-SH5, 43.6169, 7.0747800000000005, 62, 
shape-SH5, 43.616960000000006, 7.074790000000001, 63, 
shape-SH5, 43.617020000000004, 7.0747800000000005, 64, 
shape-SH5, 43.617140000000006, 7.074700000000001, 65, 
shape-SH5, 43.61721, 7.0746, 66, 
shape-SH5, 43.617290000000004, 7.07439, 67, 
shape-SH5, 43.61732000000001, 7.07422, 68, 
shape-SH5, 43.61733, 7.0739600000000005, 69, 
shape-SH5, 43.6173, 7.073810000000001, 70, 
shape-SH5, 43.61728, 7.07378, 71, 
shape-SH5, 43.61722, 7.07359, 72, 
shape-SH5, 43.617200000000004, 7.073360000000001, 73, 
shape-SH5, 43.617230000000006, 7.07314, 74, 
shape-SH5, 43.617290000000004, 7.0728800000000005, 75, 
shape-SH5, 43.6174, 7.07256, 76, 
shape-SH5, 43.61750000000001, 7.072260000000001, 77, 
shape-SH5, 43.617580000000004, 7.0719, 78, 
shape-SH5, 43.617610000000006, 7.071580000000001, 79, 
shape-SH5, 43.61759000000001, 7.071250000000001, 80, 
shape-SH5, 43.61757, 7.070970000000001, 81, 
shape-SH5, 43.617580000000004, 7.070860000000001, 82, 
shape-SH5, 43.617610000000006, 7.070810000000001, 83, 
shape-SH5, 43.617630000000005, 7.070710000000001, 84, 
shape-SH5, 43.617630000000005, 7.0705800000000005, 85, 
shape-SH5, 43.617580000000004, 7.070480000000001, 86, 
shape-SH5, 43.61751, 7.07042, 87, 
shape-SH5, 43.61742, 7.07042, 88, 
shape-SH5, 43.61737, 7.070270000000001, 89, 
shape-SH5, 43.617110000000004, 7.0696, 90, 
shape-SH5, 43.616780000000006, 7.068890000000001, 91, 
shape-SH5, 43.61657, 7.0684700000000005, 92, 
shape-SH5, 43.616440000000004, 7.0681400000000005, 93, 
shape-SH5, 43.61636, 7.067850000000001, 94, 
shape-SH5, 43.616290000000006, 7.06747, 95, 
shape-SH5, 43.616260000000004, 7.06728, 96, 
shape-SH5, 43.61625, 7.067080000000001, 97, 
shape-SH5, 43.61625, 7.066700000000001, 98, 
shape-SH5, 43.616260000000004, 7.06615, 99, 
shape-SH5, 43.61627, 7.066040000000001, 100, 
shape-SH5, 43.6163, 7.06599, 101, 
shape-SH5, 43.61634, 7.065900000000001, 102, 
shape-SH5, 43.61652, 7.066000000000001, 103, 
shape-SH5, 43.616550000000004, 7.066050000000001, 104, 
shape-SH5, 43.616600000000005, 7.0662, 105, 
shape-SH5, 43.616690000000006, 7.06653, 106, 
shape-SH5, 43.61681, 7.066820000000001, 107, 
shape-SH5, 43.61699, 7.067170000000001, 108, 
shape-SH5, 43.617200000000004, 7.06751, 109, 
shape-SH5, 43.617360000000005, 7.0677, 110, 
shape-SH5, 43.617490000000004, 7.067760000000001, 111, 
shape-SH5, 43.6176, 7.06777, 112, 
shape-SH5, 43.617740000000005, 7.067740000000001, 113, 
shape-SH5, 43.617810000000006, 7.0677200000000004, 114, 
shape-SH5, 43.617740000000005, 7.067740000000001, 115, 
shape-SH5, 43.6176, 7.06777, 116, 
shape-SH5, 43.617490000000004, 7.067760000000001, 117, 
shape-SH5, 43.617360000000005, 7.0677, 118, 
shape-SH5, 43.617200000000004, 7.06751, 119, 
shape-SH5, 43.61699, 7.067170000000001, 120, 
shape-SH5, 43.61681, 7.066820000000001, 121, 
shape-SH5, 43.616690000000006, 7.06653, 122, 
shape-SH5, 43.616600000000005, 7.0662, 123, 
shape-SH5, 43.616550000000004, 7.066050000000001, 124, 
shape-SH5, 43.61652, 7.066000000000001, 125, 
shape-SH5, 43.61645, 7.065950000000001, 126, 
shape-SH5, 43.61634, 7.065900000000001, 127, 
shape-SH5, 43.616350000000004, 7.06585, 128, 
shape-SH5, 43.616330000000005, 7.06578, 129, 
shape-SH5, 43.616290000000006, 7.06575, 130, 
shape-SH5, 43.61623, 7.065740000000001, 131, 
shape-SH5, 43.61619, 7.0657700000000006, 132, 
shape-SH5, 43.61616, 7.065810000000001, 133, 
shape-SH5, 43.61616, 7.065900000000001, 134, 
shape-SH5, 43.61619, 7.06599, 135, 
shape-SH5, 43.61621, 7.066000000000001, 136, 
shape-SH5, 43.61619, 7.0662, 137, 
shape-SH5, 43.61619, 7.066540000000001, 138, 
shape-SH5, 43.61619, 7.0669, 139, 
shape-SH5, 43.61621, 7.067290000000001, 140, 
shape-SH5, 43.6163, 7.06782, 141, 
shape-SH5, 43.616420000000005, 7.06822, 142, 
shape-SH5, 43.616490000000006, 7.068410000000001, 143, 
shape-SH5, 43.61657, 7.06859, 144, 
shape-SH5, 43.61679, 7.069050000000001, 145, 
shape-SH5, 43.61694000000001, 7.06939, 146, 
shape-SH5, 43.617050000000006, 7.069680000000001, 147, 
shape-SH5, 43.617160000000005, 7.069940000000001, 148, 
shape-SH5, 43.61726, 7.0702300000000005, 149, 
shape-SH5, 43.617290000000004, 7.070380000000001, 150, 
shape-SH5, 43.6173, 7.0705100000000005, 151, 
shape-SH5, 43.61728, 7.070550000000001, 152, 
shape-SH5, 43.617270000000005, 7.07063, 153, 
shape-SH5, 43.61728, 7.0708, 154, 
shape-SH5, 43.61735, 7.070900000000001, 155, 
shape-SH5, 43.617470000000004, 7.070930000000001, 156, 
shape-SH5, 43.617560000000005, 7.070880000000001, 157, 
shape-SH5, 43.617610000000006, 7.070810000000001, 158, 
shape-SH5, 43.617630000000005, 7.070710000000001, 159, 
shape-SH5, 43.617630000000005, 7.0705800000000005, 160, 
shape-SH5, 43.6176, 7.07052, 161, 
shape-SH5, 43.61764, 7.070390000000001, 162, 
shape-SH5, 43.617720000000006, 7.070110000000001, 163, 
shape-SH5, 43.61793, 7.0693600000000005, 164, 
shape-SH5, 43.618030000000005, 7.0690800000000005, 165, 
shape-SH5, 43.6182, 7.068720000000001, 166, 
shape-SH5, 43.6186, 7.068020000000001, 167, 
shape-SH5, 43.619490000000006, 7.06662, 168, 
shape-SH5, 43.62004, 7.065740000000001, 169, 
shape-SH5, 43.62050000000001, 7.065010000000001, 170, 
shape-SH5, 43.62073, 7.064620000000001, 171, 
shape-SH5, 43.62079000000001, 7.064430000000001, 172, 
shape-SH5, 43.620830000000005, 7.064220000000001, 173, 
shape-SH5, 43.62089, 7.0640600000000004, 174, 
shape-SH5, 43.620960000000004, 7.064010000000001, 175, 
shape-SH5, 43.621, 7.06395, 176, 
shape-SH5, 43.62109, 7.063700000000001, 177, 
shape-SH5, 43.62182000000001, 7.06308, 178, 
shape-SH5, 43.622310000000006, 7.0627, 179, 
shape-SH5, 43.62247000000001, 7.062570000000001, 180, 
shape-SH5, 43.62259, 7.062500000000001, 181, 
shape-SH5, 43.622890000000005, 7.06235, 182, 
shape-SH5, 43.623020000000004, 7.06226, 183, 
shape-SH5, 43.623160000000006, 7.06212, 184, 
shape-SH5, 43.62328, 7.061940000000001, 185, 
shape-SH5, 43.62346, 7.061520000000001, 186, 
shape-SH5, 43.62362, 7.06094, 187, 
shape-SH5, 43.6238, 7.060420000000001, 188, 
shape-SH5, 43.62388000000001, 7.06022, 189, 
shape-SH5, 43.62395, 7.0601, 190, 
shape-SH5, 43.62402, 7.0600700000000005, 191, 
shape-SH5, 43.624050000000004, 7.060020000000001, 192, 
shape-SH5, 43.624080000000006, 7.059870000000001, 193, 
shape-SH5, 43.624050000000004, 7.0597900000000005, 194, 
shape-SH5, 43.624, 7.059730000000001, 195, 
shape-SH5, 43.623920000000005, 7.0597, 196, 
shape-SH5, 43.623850000000004, 7.059740000000001, 197, 
shape-SH5, 43.623810000000006, 7.059810000000001, 198, 
shape-SH5, 43.62379000000001, 7.05989, 199, 
shape-SH5, 43.62382, 7.0601400000000005, 200, 
shape-SH5, 43.62377, 7.0604700000000005, 201, 
shape-SH5, 43.62348, 7.06141, 202, 
shape-SH5, 43.623360000000005, 7.061640000000001, 203, 
shape-SH5, 43.62328, 7.061770000000001, 204, 
shape-SH5, 43.6231, 7.0619700000000005, 205, 
shape-SH5, 43.62301, 7.06202, 206, 
shape-SH6, 43.62301, 7.06202, 0, 
shape-SH6, 43.62294000000001, 7.06202, 1, 
shape-SH6, 43.62268, 7.06214, 2, 
shape-SH6, 43.62266, 7.0622300000000005, 3, 
shape-SH6, 43.62259, 7.062320000000001, 4, 
shape-SH6, 43.62243, 7.06242, 5, 
shape-SH6, 43.622370000000004, 7.062500000000001, 6, 
shape-SH6, 43.622220000000006, 7.0625800000000005, 7, 
shape-SH6, 43.62187, 7.062850000000001, 8, 
shape-SH6, 43.62109, 7.063530000000001, 9, 
shape-SH6, 43.62102, 7.06357, 10, 
shape-SH6, 43.620870000000004, 7.063540000000001, 11, 
shape-SH6, 43.6208, 7.063540000000001, 12, 
shape-SH6, 43.62073, 7.063580000000001, 13, 
shape-SH6, 43.62069, 7.063650000000001, 14, 
shape-SH6, 43.62066, 7.06378, 15, 
shape-SH6, 43.620670000000004, 7.0639, 16, 
shape-SH6, 43.620720000000006, 7.064010000000001, 17, 
shape-SH6, 43.620740000000005, 7.064190000000001, 18, 
shape-SH6, 43.62073, 7.064380000000001, 19, 
shape-SH6, 43.62070000000001, 7.06456, 20, 
shape-SH6, 43.62064, 7.064780000000001, 21, 
shape-SH6, 43.62050000000001, 7.065010000000001, 22, 
shape-SH6, 43.62019, 7.065510000000001, 23, 
shape-SH6, 43.62004, 7.065740000000001, 24, 
shape-SH6, 43.619490000000006, 7.06662, 25, 
shape-SH6, 43.6186, 7.068020000000001, 26, 
shape-SH6, 43.6182, 7.068720000000001, 27, 
shape-SH6, 43.618030000000005, 7.0690800000000005, 28, 
shape-SH6, 43.61793, 7.0693600000000005, 29, 
shape-SH6, 43.61784, 7.0696900000000005, 30, 
shape-SH6, 43.617720000000006, 7.070060000000001, 31, 
shape-SH6, 43.617610000000006, 7.070290000000001, 32, 
shape-SH6, 43.617560000000005, 7.070340000000001, 33, 
shape-SH6, 43.61748, 7.07042, 34, 
shape-SH6, 43.61742, 7.07042, 35, 
shape-SH6, 43.61737, 7.070270000000001, 36, 
shape-SH6, 43.617110000000004, 7.0696, 37, 
shape-SH6, 43.616780000000006, 7.068890000000001, 38, 
shape-SH6, 43.61657, 7.0684700000000005, 39, 
shape-SH6, 43.616440000000004, 7.0681400000000005, 40, 
shape-SH6, 43.61636, 7.067850000000001, 41, 
shape-SH6, 43.616290000000006, 7.06747, 42, 
shape-SH6, 43.616260000000004, 7.06728, 43, 
shape-SH6, 43.61625, 7.067080000000001, 44, 
shape-SH6, 43.61625, 7.066700000000001, 45, 
shape-SH6, 43.61625, 7.06639, 46, 
shape-SH6, 43.616260000000004, 7.06615, 47, 
shape-SH6, 43.61627, 7.066040000000001, 48, 
shape-SH6, 43.6163, 7.06599, 49, 
shape-SH6, 43.61634, 7.065900000000001, 50, 
shape-SH6, 43.61652, 7.066000000000001, 51, 
shape-SH6, 43.616550000000004, 7.066050000000001, 52, 
shape-SH6, 43.616600000000005, 7.0662, 53, 
shape-SH6, 43.616690000000006, 7.06653, 54, 
shape-SH6, 43.61681, 7.066820000000001, 55, 
shape-SH6, 43.61699, 7.067170000000001, 56, 
shape-SH6, 43.617200000000004, 7.06751, 57, 
shape-SH6, 43.617360000000005, 7.0677, 58, 
shape-SH6, 43.617490000000004, 7.067760000000001, 59, 
shape-SH6, 43.6176, 7.06777, 60, 
shape-SH6, 43.617740000000005, 7.067740000000001, 61, 
shape-SH6, 43.617810000000006, 7.0677200000000004, 62, 
shape-SH6, 43.617740000000005, 7.067740000000001, 63, 
shape-SH6, 43.6176, 7.06777, 64, 
shape-SH6, 43.617490000000004, 7.067760000000001, 65, 
shape-SH6, 43.617360000000005, 7.0677, 66, 
shape-SH6, 43.617200000000004, 7.06751, 67, 
shape-SH6, 43.61699, 7.067170000000001, 68, 
shape-SH6, 43.61681, 7.066820000000001, 69, 
shape-SH6, 43.616690000000006, 7.06653, 70, 
shape-SH6, 43.616600000000005, 7.0662, 71, 
shape-SH6, 43.616550000000004, 7.066050000000001, 72, 
shape-SH6, 43.61652, 7.066000000000001, 73, 
shape-SH6, 43.61645, 7.065950000000001, 74, 
shape-SH6, 43.61634, 7.065900000000001, 75, 
shape-SH6, 43.616350000000004, 7.06585, 76, 
shape-SH6, 43.616330000000005, 7.06578, 77, 
shape-SH6, 43.616290000000006, 7.06575, 78, 
shape-SH6, 43.61623, 7.065740000000001, 79, 
shape-SH6, 43.61619, 7.0657700000000006, 80, 
shape-SH6, 43.61616, 7.065810000000001, 81, 
shape-SH6, 43.61616, 7.065900000000001, 82, 
shape-SH6, 43.61619, 7.06599, 83, 
shape-SH6, 43.61621, 7.066000000000001, 84, 
shape-SH6, 43.61619, 7.0662, 85, 
shape-SH6, 43.61619, 7.066540000000001, 86, 
shape-SH6, 43.61619, 7.0669, 87, 
shape-SH6, 43.61621, 7.067290000000001, 88, 
shape-SH6, 43.6163, 7.06782, 89, 
shape-SH6, 43.616420000000005, 7.06822, 90, 
shape-SH6, 43.616490000000006, 7.068410000000001, 91, 
shape-SH6, 43.61657, 7.06859, 92, 
shape-SH6, 43.61679, 7.069050000000001, 93, 
shape-SH6, 43.61694000000001, 7.06939, 94, 
shape-SH6, 43.617050000000006, 7.069680000000001, 95, 
shape-SH6, 43.617160000000005, 7.069940000000001, 96, 
shape-SH6, 43.61726, 7.0702300000000005, 97, 
shape-SH6, 43.617290000000004, 7.070380000000001, 98, 
shape-SH6, 43.6173, 7.0705100000000005, 99, 
shape-SH6, 43.61728, 7.070550000000001, 100, 
shape-SH6, 43.617270000000005, 7.07063, 101, 
shape-SH6, 43.61728, 7.0708, 102, 
shape-SH6, 43.617270000000005, 7.071250000000001, 103, 
shape-SH6, 43.61722, 7.07181, 104, 
shape-SH6, 43.61712000000001, 7.072210000000001, 105, 
shape-SH6, 43.61697, 7.072730000000001, 106, 
shape-SH6, 43.61694000000001, 7.07305, 107, 
shape-SH6, 43.616960000000006, 7.073200000000001, 108, 
shape-SH6, 43.61697, 7.073390000000001, 109, 
shape-SH6, 43.616960000000006, 7.07347, 110, 
shape-SH6, 43.616890000000005, 7.073620000000001, 111, 
shape-SH6, 43.61685000000001, 7.07366, 112, 
shape-SH6, 43.616780000000006, 7.073760000000001, 113, 
shape-SH6, 43.616730000000004, 7.073880000000001, 114, 
shape-SH6, 43.616690000000006, 7.074020000000001, 115, 
shape-SH6, 43.616670000000006, 7.074190000000001, 116, 
shape-SH6, 43.616670000000006, 7.074280000000001, 117, 
shape-SH6, 43.61661, 7.07439, 118, 
shape-SH6, 43.61656000000001, 7.074450000000001, 119, 
shape-SH6, 43.61616, 7.0746, 120, 
shape-SH6, 43.615930000000006, 7.074660000000001, 121, 
shape-SH6, 43.61589, 7.074650000000001, 122, 
shape-SH6, 43.61585, 7.0746, 123, 
shape-SH6, 43.61582000000001, 7.074580000000001, 124, 
shape-SH6, 43.615790000000004, 7.074590000000001, 125, 
shape-SH6, 43.61576, 7.0746400000000005, 126, 
shape-SH6, 43.615750000000006, 7.07469, 127, 
shape-SH6, 43.61576, 7.07476, 128, 
shape-SH6, 43.61582000000001, 7.074790000000001, 129, 
shape-SH6, 43.61591000000001, 7.074790000000001, 130, 
shape-SH6, 43.616220000000006, 7.074680000000001, 131, 
shape-SH6, 43.616600000000005, 7.07455, 132, 
shape-SH6, 43.6167, 7.0745700000000005, 133, 
shape-SH6, 43.616730000000004, 7.074630000000001, 134, 
shape-SH6, 43.61677, 7.074700000000001, 135, 
shape-SH6, 43.61683, 7.074750000000001, 136, 
shape-SH6, 43.61692, 7.074790000000001, 137, 
shape-SH6, 43.617050000000006, 7.074770000000001, 138, 
shape-SH6, 43.617160000000005, 7.074680000000001, 139, 
shape-SH6, 43.61722, 7.074580000000001, 140, 
shape-SH6, 43.61724, 7.07453, 141, 
shape-SH6, 43.6173, 7.0745000000000005, 142, 
shape-SH6, 43.617380000000004, 7.074470000000001, 143, 
shape-SH6, 43.61753, 7.074490000000001, 144, 
shape-SH6, 43.617850000000004, 7.074590000000001, 145, 
shape-SH6, 43.61863, 7.0749, 146, 
shape-SH6, 43.618900000000004, 7.07497, 147, 
shape-SH6, 43.619130000000006, 7.075010000000001, 148, 
shape-SH6, 43.619510000000005, 7.07504, 149, 
shape-SH6, 43.619910000000004, 7.075, 150, 
shape-SH6, 43.620450000000005, 7.074870000000001, 151, 
shape-SH6, 43.62051, 7.075, 152, 
shape-SH6, 43.620560000000005, 7.075050000000001, 153, 
shape-SH6, 43.620670000000004, 7.075080000000001, 154, 
shape-SH6, 43.620720000000006, 7.075080000000001, 155, 
shape-SH6, 43.62079000000001, 7.075050000000001, 156, 
shape-SH6, 43.62086, 7.075, 157, 
shape-SH6, 43.621120000000005, 7.074870000000001, 158, 
shape-SH6, 43.621480000000005, 7.074610000000001, 159, 
shape-SH6, 43.621550000000006, 7.0745700000000005, 160, 
shape-SH6, 43.621610000000004, 7.074560000000001, 161, 
shape-SH6, 43.62167, 7.074580000000001, 162, 
shape-SH6, 43.62174, 7.074630000000001, 163, 
shape-SH6, 43.621970000000005, 7.075, 164, 
shape-SH6, 43.622130000000006, 7.07528, 165, 
shape-SH6, 43.622130000000006, 7.0753900000000005, 166, 
